x_over_c,cp
0.9983842890871983,0.9999949808414295
0.9920264916563288,0.9999966101055984
0.9796260354556005,0.9999895469176552
0.9616131097682981,0.9999982118128634
0.9383828884709272,0.9999855826671583
0.9102805234303093,0.9998932936033462
0.8776711753171396,0.9996841565554635
0.8410200488214814,0.9993276675460215
0.8008623794469567,0.9987702805187355
0.7577634159029973,0.9979608680648644
0.7123184201048463,0.996854041746094
0.6651426627716196,0.9954170069028194
0.6168714234263076,0.9937018787399594
0.5681399815919004,0.9916261605964299
0.5195035815758934,0.9892497620638719
0.4713473928528552,0.98677345804927
0.42396654527992317,0.9845243708848925
0.3776361599103606,0.9826714041187982
0.33262135339549403,0.9813867412817349
0.28914222257793426,0.9808023244009199
0.24744387530513423,0.9811308816026085
0.20789147224778903,0.9820403347452854
0.1708901916843411,0.9834521871275292
0.13681519868742248,0.9852237056115548
0.10600164072191764,0.9872380070834091
0.07873464324302694,0.9892336489303832
0.05526431629917164,0.9906500221406676
0.035780743527151944,0.9901764690926819
0.020423986554083798,0.9827407540445771
0.009274080595462003,0.9389277503947544
0.002376045460002401,0.6470519631685484
0.00023510344551602705,-0.3279013599835541
0.0036015846972667974,0.4618530656634029
0.012600544239465366,0.9586331160371654
0.027001880827564127,0.9997398905630518
0.04669554604025771,0.9971408496506986
0.07157149145624075,0.9928058512686116
0.10144963784064989,0.9894939356979845
0.13606987074312699,0.9867803473743864
0.1750820360958822,0.9846142327091755
0.2180659490175677,0.9830287670484998
0.26455140261715154,0.98220473273942
0.3139981591900436,0.982233698322792
0.36582096122293806,0.9831421937161089
0.4193995357957502,0.9848362551443962
0.47407359238064756,0.987109839786809
0.5291728360478611,0.9896226095046575
0.5840219696666533,0.9920733687992173
0.6379356917043499,0.9942241860067716
0.6902337028292449,0.9960035140724525
0.7402707191164113,0.9973804866160153
0.7874164632438273,0.9983986491377579
0.831070671095282,0.9990969616596083
0.8706730961623115,0.9995579888804098
0.9057035095441994,0.9998280651144652
0.9357067109528192,0.9999623793939518
0.9602825243106967,0.9999986837900628
0.9791058065548841,0.9999981127308666
0.9918914322301813,0.999998807076464
0.9983692824842931,0.9999969006150354
