x_over_c,cp
0.9983842890871983,0.9999944097918012
0.9920264916563288,0.9999953966591567
0.9796260354556005,0.9999577871362453
0.9616131097682981,0.9999199387125758
0.9383828884709272,0.9999076321943023
0.9102805234303093,0.9998971623978595
0.8776711753171396,0.999877829902903
0.8410200488214814,0.9998436019456998
0.8008623794469567,0.9997982978238896
0.7577634159029973,0.9997436380042286
0.7123184201048463,0.9996823888765216
0.6651426627716196,0.9996199253313593
0.6168714234263076,0.9995465740257227
0.5681399815919004,0.9994981204126947
0.5195035815758934,0.9994896017136866
0.4713473928528552,0.9995172356599884
0.42396654527992317,0.9995574472016983
0.3776361599103606,0.9996123551910938
0.33262135339549403,0.9996779260305594
0.28914222257793426,0.9997476337132849
0.24744387530513423,0.9997900159134459
0.20789147224778903,0.9998295203321738
0.1708901916843411,0.9998653386372147
0.13681519868742248,0.9999022830192686
0.10600164072191764,0.999939708916605
0.07873464324302694,0.9999801278018297
0.05526431629917164,0.9999924054340008
0.035780743527151944,0.9995457331030355
0.020423986554083798,0.9948081377741218
0.009274080595462003,0.9558888261912017
0.002376045460002401,0.6561874395536142
0.00023510344551602705,-0.4008621339667431
0.0036015846972667974,0.3992505333841455
0.012600544239465366,0.9380140542923006
0.027001880827564127,0.9941696584928036
0.04669554604025771,0.9994153972527774
0.07157149145624075,0.9999013150834902
0.10144963784064989,0.9999403452365907
0.13606987074312699,0.9999269238498533
0.1750820360958822,0.9998947707889966
0.2180659490175677,0.9998557944689623
0.26455140261715154,0.9998085245397001
0.3139981591900436,0.9997564009055472
0.36582096122293806,0.999705891490284
0.4193995357957502,0.9996651333678492
0.47407359238064756,0.9996377432190725
0.5291728360478611,0.9996347333664413
0.5840219696666533,0.9996568717475715
0.6379356917043499,0.9997018919008183
0.6902337028292449,0.9997525031822381
0.7402707191164113,0.9998046643649118
0.7874164632438273,0.999849275072438
0.831070671095282,0.9998882861379529
0.8706730961623115,0.9999135499869621
0.9057035095441994,0.9999307206500689
0.9357067109528192,0.9999385446940681
0.9602825243106967,0.9999544851613927
0.9791058065548841,0.999977559702492
0.9918914322301813,0.9999980140865541
0.9983692824842931,0.9999965579334741
