x_over_c,cp
0.998695,0.9367608316113928
0.99334,0.9992545869536577
0.98258,0.9999913226248864
0.96658,0.9999843611414769
0.945505,0.9998977343939742
0.91957,0.9997072805618078
0.889045,0.9993929621593378
0.8542449999999999,0.9989235225408104
0.815545,0.998283895366823
0.77335,0.997455667669509
0.7281150000000001,0.9964533332917526
0.68033,0.9952845081322874
0.630505,0.99399692558581
0.5791949999999999,0.9926541256571404
0.5269649999999999,0.9912725709051059
0.47438499999999995,0.9900080371319527
0.42203,0.9888998031548802
0.37026000000000003,0.9878421962298057
0.31968,0.9870268793042664
0.27111,0.9866571851788042
0.22512500000000002,0.9865936782802363
0.18227,0.9865905836847564
0.143045,0.9860129961988688
0.107905,0.9836764979788355
0.077255,0.9763017062873098
0.051435,0.954902772485165
0.03071,0.892636848156811
0.015285,0.7197364298833504
0.005305000000000001,0.32165676318159275
0.000845,-0.16941651239873012
0.001895,-0.10055029292146345
0.00836,0.4501141262231738
0.020115,0.8266799127117364
0.036995,0.9633430449982603
0.05878,0.996969993368559
0.08522,0.9994635477880127
0.11601500000000001,0.9955755969278949
0.15082,0.9918252541652005
0.189275,0.9893228981831479
0.230985,0.9879332333781721
0.27552,0.9873407494859282
0.32244,0.9874038319441362
0.371275,0.9879761236211742
0.42175,0.9888419572229515
0.47335,0.9897726447363765
0.5253,0.9909875913816705
0.5770249999999999,0.992352341530258
0.62796,0.9936895399487815
0.67755,0.994973207242027
0.725255,0.9961518971304786
0.770545,0.997160181695679
0.812915,0.9979942146360776
0.8518950000000001,0.9986638165671978
0.88704,0.9991463156733194
0.91795,0.9994816803127909
0.94428,0.9997009321292761
0.96572,0.9998078983710326
0.98202,0.9998163665610075
0.992995,0.9988317991622642
0.9985649999999999,0.9403648264374445
