x_over_c,cp
0.975,0.9865188500578168
0.925,0.9954496478143315
0.8500000000000001,0.9870623489436797
0.75,0.9764916228243955
0.6499999999999999,0.9637238465702128
0.55,0.9509965523899835
0.45,0.939507362022824
0.35,0.9343577865959314
0.275,0.9328798653765301
0.225,0.9356817841568682
0.175,0.9424730578928784
0.125,0.9562445967881581
0.0875,0.9673147620248361
0.0625,0.9812933187460534
0.037500000000000006,0.9981776328157466
0.018750000000000003,0.9925155754572699
0.00625,0.67058786140083
0.00625,0.2700432710476015
0.018750000000000003,0.7859637169175965
0.037500000000000006,0.9132520399105144
0.0625,0.9529942521539672
0.0875,0.9575145815769249
0.125,0.9552890958380352
0.175,0.9491957208885391
0.225,0.9447131463115267
0.275,0.9400938080674496
0.35,0.9411756758876726
0.45,0.9446708170514276
0.55,0.9550453980137141
0.6499999999999999,0.9670809414713664
0.75,0.9788298760365873
0.8500000000000001,0.9893655876369588
0.925,0.9967576074324103
0.975,0.9922424228098832
