x_over_c,cp
0.995,0.9995455886240174
0.985,0.9999976133641207
0.975,0.9999707610937731
0.965,0.9999128740231564
0.95,0.9998420488404258
0.9299999999999999,0.9995967578719306
0.91,0.9992905430352619
0.89,0.9989199513006654
0.87,0.9984843034415067
0.85,0.9979864596265691
0.83,0.9974315894861362
0.81,0.9968244000695361
0.79,0.9961691535300212
0.77,0.9954726209847382
0.75,0.994739052634482
0.73,0.9939730148106344
0.71,0.993181257493846
0.69,0.9923694869261891
0.67,0.9915267262554988
0.65,0.9906601165062426
0.63,0.9897790798701688
0.61,0.9888916649854491
0.59,0.9880017622963922
0.5700000000000001,0.9871370810459213
0.55,0.9862999711827256
0.53,0.9854932596061652
0.51,0.9847192470938914
0.49,0.9839847523362131
0.47,0.9832679039765252
0.45,0.9825767496216741
0.43,0.9819317992847726
0.41000000000000003,0.9813416037245998
0.39,0.9808123438424055
0.37,0.9804192596154776
0.35,0.9801510992515315
0.33,0.979976240668771
0.31,0.9798873780817768
0.29000000000000004,0.9798857706867571
0.27,0.9797616501463942
0.25,0.9795797337368347
0.22999999999999998,0.979465717832833
0.21000000000000002,0.9794791912580103
0.19,0.9796579309327968
0.16999999999999998,0.980197443800299
0.15000000000000002,0.9810131355449473
0.13,0.9818063662183816
0.11,0.9822356483222713
0.09,0.9819837717745316
0.07,0.9798634230326732
0.055,0.9759946227660466
0.045,0.9702725875541015
0.035,0.9585858512756292
0.025,0.9308659117988012
0.016,0.8727175459353969
0.01,0.7909761659067972
0.006,0.6215661730298212
0.003,0.31536221610802273
0.0015,0.00016792838020229794
0.00075,-0.2660935512778764
0.00025,-0.5040475810941851
0.00025,-0.5229504013286914
0.00075,-0.6471973197971261
0.0015,-0.34986404786324754
0.003,-0.019114464670305642
0.006,0.35563475500372355
0.01,0.5891928241680389
0.016,0.8153692062914092
0.025,0.9509367188764004
0.035,0.9870265743948382
0.045,0.9979835509812469
0.055,0.9999868994817827
0.07,0.9977866643156297
0.09,0.9938052058187797
0.11,0.9903314873745727
0.13,0.987546433669567
0.15000000000000002,0.9854445393228827
0.16999999999999998,0.9838678977281667
0.19,0.9827108350298336
0.21000000000000002,0.9818984479613715
0.22999999999999998,0.9813451977875322
0.25,0.9810086892922578
0.27,0.9808579842728141
0.29000000000000004,0.9808666253253032
0.31,0.9810077970803049
0.33,0.9811784287162307
0.35,0.981390742089187
0.37,0.9816645295132305
0.39,0.9820019353900369
0.41000000000000003,0.9824050532191959
0.43,0.9828816115533937
0.45,0.9834268132374703
0.47,0.9840281590237081
0.49,0.9846805240103174
0.51,0.9853768592729018
0.53,0.9861072929781747
0.55,0.9868673871144923
0.5700000000000001,0.9876516138308478
0.59,0.9884556969077732
0.61,0.9892716860846673
0.63,0.9900950908694612
0.65,0.9909186895310204
0.67,0.9917350291979471
0.69,0.9925396427551874
0.71,0.9933253662200676
0.73,0.9940883168016272
0.75,0.994823222269424
0.77,0.9955260788175327
0.79,0.9961923937908698
0.81,0.996817698850565
0.83,0.9973975146106264
0.85,0.9979274251531944
0.87,0.9984031655261552
0.89,0.9988207790623559
0.91,0.9991767607360873
0.9299999999999999,0.999466809665819
0.95,0.9996665461544181
0.965,0.9998542429560103
0.975,0.999891231385467
0.985,0.9999186371885561
0.995,0.9993533639556131
