x_over_c,cp
0.975,0.9995524687326757
0.925,0.9999460760324863
0.8500000000000001,0.9993479465650037
0.75,0.9970510151736128
0.6499999999999999,0.9938885647955443
0.55,0.9900929006427963
0.45,0.9865922855537673
0.35,0.9827679073393544
0.275,0.9795550207265911
0.225,0.9803636144850777
0.175,0.9814381519353285
0.125,0.9820524189566768
0.0875,0.9828616145040577
0.0625,0.9800216164799862
0.037500000000000006,0.9640563077891515
0.018750000000000003,0.9211618306971046
0.00625,0.5927106985292272
0.00625,0.4489358630956215
0.018750000000000003,0.9165521429393064
0.037500000000000006,0.9928015582005337
0.0625,0.9987239188177582
0.0875,0.9938011864041272
0.125,0.9884596009811957
0.175,0.9838894791240623
0.225,0.9816733770794661
0.275,0.9820143948093877
0.35,0.9834108597034982
0.45,0.9865824573994597
0.55,0.9897842665435754
0.6499999999999999,0.9934640921491346
0.75,0.9967224700918782
0.8500000000000001,0.9988928690248172
0.925,0.9997904986186726
0.975,0.9999793257075547
