x_over_c,cp
0.9983842890871983,0.9999951005663358
0.9920264916563288,0.9999968368155718
0.9796260354556005,0.9999933613048454
0.9616131097682981,0.9999999646781966
0.9383828884709272,0.9999580305709435
0.9102805234303093,0.9997920756968637
0.8776711753171396,0.9994464437913003
0.8410200488214814,0.9988708988118588
0.8008623794469567,0.9979838803728673
0.7577634159029973,0.9967093723448398
0.7123184201048463,0.9949820222203364
0.6651426627716196,0.9927586978829792
0.6168714234263076,0.9901109712490235
0.5681399815919004,0.9869503479489112
0.5195035815758934,0.983391382150677
0.4713473928528552,0.9797419762038407
0.42396654527992317,0.9764652430318307
0.3776361599103606,0.9738142736957639
0.33262135339549403,0.9720379061734357
0.28914222257793426,0.9713188808380709
0.24744387530513423,0.9718943144271279
0.20789147224778903,0.9733196812308683
0.1708901916843411,0.9754753658144757
0.13681519868742248,0.9781648259709674
0.10600164072191764,0.9812195185229463
0.07873464324302694,0.984290805239658
0.05526431629917164,0.9866787591261305
0.035780743527151944,0.986866353639757
0.020423986554083798,0.9795130080339685
0.009274080595462003,0.9353155469928226
0.002376045460002401,0.6458550297539869
0.00023510344551602705,-0.31111198711258914
0.0036015846972667974,0.474947459034445
0.012600544239465366,0.9623348253183621
0.027001880827564127,0.9999835754612776
0.04669554604025771,0.9952430023804084
0.07157149145624075,0.9892433313376144
0.10144963784064989,0.9845055230868471
0.13606987074312699,0.9805099425679051
0.1750820360958822,0.9772538623758604
0.2180659490175677,0.9748315326175356
0.26455140261715154,0.9735091424504859
0.3139981591900436,0.9734361074241986
0.36582096122293806,0.9746705778661398
0.4193995357957502,0.9770928223156544
0.47407359238064756,0.9804064538471375
0.5291728360478611,0.9841234625015522
0.5840219696666533,0.9877925050206883
0.6379356917043499,0.9910499023648892
0.6902337028292449,0.9937638682572261
0.7402707191164113,0.9958807008412022
0.7874164632438273,0.9974546130567998
0.831070671095282,0.9985440400211012
0.8706730961623115,0.9992668568584986
0.9057035095441994,0.9996974906007035
0.9357067109528192,0.9999203274955403
0.9602825243106967,0.9999925641012586
0.9791058065548841,0.9999995113503911
0.9918914322301813,0.9999989437676294
0.9983692824842931,0.9999969726799788
