x_over_c,cp
0.995,0.9953851887094317
0.985,0.9994474885049379
0.975,0.999279678709622
0.965,0.9989732784740936
0.95,0.9976784898499734
0.9299999999999999,0.9963557763600579
0.91,0.9946085393640326
0.89,0.9925049891892587
0.87,0.9900791385418929
0.85,0.9873575499962673
0.83,0.9843635887574108
0.81,0.9811218988233463
0.79,0.9776585981338949
0.77,0.9739945744200029
0.75,0.9701530602004803
0.73,0.9661556008358054
0.71,0.9620156071074212
0.69,0.9577405480072425
0.67,0.9533776179338754
0.65,0.9489656497014299
0.63,0.9445446189047667
0.61,0.9401604204344538
0.59,0.9358778689110832
0.5700000000000001,0.9317042733411668
0.55,0.9276570655966982
0.53,0.9237467854742445
0.51,0.9199782175810165
0.49,0.9163330843990126
0.47,0.9128772792194304
0.45,0.9096880844074843
0.43,0.9068315803633145
0.41000000000000003,0.904407914271623
0.39,0.9025669036956455
0.37,0.901206473269452
0.35,0.9002020219921588
0.33,0.8994382118793246
0.31,0.8987023452941004
0.29000000000000004,0.8976165550306314
0.27,0.8966305367791668
0.25,0.8962026584691074
0.22999999999999998,0.8966856206921618
0.21000000000000002,0.8985454280728513
0.19,0.9023814836701165
0.16999999999999998,0.9078407830644833
0.15000000000000002,0.9144205355812631
0.13,0.9222946551530223
0.11,0.9323617241755233
0.09,0.9451342070836752
0.07,0.9611056301791642
0.055,0.9740347664828908
0.045,0.9849813073277135
0.035,0.995988540371003
0.025,0.9984164522359285
0.016,0.9644196559870201
0.01,0.8904270972529477
0.006,0.7255460137851275
0.003,0.3980555472738132
0.0015,0.04577171411544034
0.00075,-0.25741050378840313
0.00025,-0.5416082825090385
0.00025,-0.6817121474229877
0.00075,-0.9349389908214876
0.0015,-0.6232467684786136
0.003,-0.2930050396119199
0.006,0.08907901320149991
0.01,0.3295918177401925
0.016,0.6071057270233617
0.025,0.8103636929751685
0.035,0.881817866872912
0.045,0.9114042125226787
0.055,0.9268261240169937
0.07,0.9366202184372727
0.09,0.9378134834482819
0.11,0.9341861879518838
0.13,0.9291906817939177
0.15000000000000002,0.9239749424354733
0.16999999999999998,0.9191782488997029
0.19,0.9150758541489827
0.21000000000000002,0.9117466355451156
0.22999999999999998,0.909251426417936
0.25,0.90755002012595
0.27,0.906528424049629
0.29000000000000004,0.9060091116220038
0.31,0.9057816067306855
0.33,0.9059580425020167
0.35,0.9065474874067174
0.37,0.9075309605582833
0.39,0.9089149269471091
0.41000000000000003,0.9107022732304613
0.43,0.9128547349886397
0.45,0.9153344560547394
0.47,0.9181204561325111
0.49,0.9211747915848926
0.51,0.9244612051484072
0.53,0.9279583731208362
0.55,0.9316373049973914
0.5700000000000001,0.9354717141631588
0.59,0.9394291503323344
0.61,0.9434855513909894
0.63,0.9476046568653049
0.65,0.9517538319792259
0.67,0.955902606861181
0.69,0.9600129711604063
0.71,0.9640577671290831
0.73,0.9680053891053187
0.75,0.9718314567940607
0.77,0.975510628804489
0.79,0.9790197296091038
0.81,0.9823358730362574
0.83,0.9854361880730268
0.85,0.9882977262070504
0.87,0.9908976043117288
0.89,0.9932131552772947
0.91,0.9952222639377588
0.9299999999999999,0.9969065227790459
0.95,0.9982931839531868
0.965,0.9991967205406267
0.975,0.9995458726386476
0.985,0.9997998276486131
0.995,0.9995548595419866
