x_over_c,cp
0.9983842890871983,0.9999932367463228
0.9920264916563288,0.9999918485664392
0.9796260354556005,0.9997841650304201
0.9616131097682981,0.9992006214696011
0.9383828884709272,0.9980748933289619
0.9102805234303093,0.9960791219303138
0.8776711753171396,0.992764909433683
0.8410200488214814,0.9876201037862056
0.8008623794469567,0.9801571717639994
0.7577634159029973,0.9699602124330818
0.7123184201048463,0.9567548909380349
0.6651426627716196,0.9405360179297938
0.6168714234263076,0.9214147627581388
0.5681399815919004,0.9003862961893994
0.5195035815758934,0.8790972192771287
0.4713473928528552,0.8595714250642009
0.42396654527992317,0.8434451296596517
0.3776361599103606,0.8322533595279713
0.33262135339549403,0.8271432106517217
0.28914222257793426,0.8286531636939793
0.24744387530513423,0.835228635337816
0.20789147224778903,0.8461899222252479
0.1708901916843411,0.8607496293293899
0.13681519868742248,0.8783440037475773
0.10600164072191764,0.8981713041786538
0.07873464324302694,0.9195623996002246
0.05526431629917164,0.9424950662437278
0.035780743527151944,0.9675113050438202
0.020423986554083798,0.9930100584022515
0.009274080595462003,0.9885892220627656
0.002376045460002401,0.7023275751179999
0.00023510344551602705,-0.49386258460340104
0.0036015846972667974,0.26948292908325566
0.012600544239465366,0.8719864984557977
0.027001880827564127,0.9475124599402611
0.04669554604025771,0.9499418342966429
0.07157149145624075,0.9354128875461427
0.10144963784064989,0.9147725721918428
0.13606987074312699,0.8930272337658757
0.1750820360958822,0.8728938197014555
0.2180659490175677,0.856497897005006
0.26455140261715154,0.8452620163648101
0.3139981591900436,0.8405087798086497
0.36582096122293806,0.8432480609635795
0.4193995357957502,0.8535315385783682
0.47407359238064756,0.8700259244894563
0.5291728360478611,0.8906438870939083
0.5840219696666533,0.9126975028352903
0.6379356917043499,0.9337597429093132
0.6902337028292449,0.9520628150839687
0.7402707191164113,0.9670019447617428
0.7874164632438273,0.9784457815730396
0.831070671095282,0.986766682841703
0.8706730961623115,0.9923909615907159
0.9057035095441994,0.9959861823132824
0.9357067109528192,0.9980967865532123
0.9602825243106967,0.9992774009143452
0.9791058065548841,0.9998244363893442
0.9918914322301813,0.9999952585545179
0.9983692824842931,0.9999958623502138
