x_over_c,cp
0.975,0.998841081709087
0.925,0.999992636841351
0.8500000000000001,0.9999529880383015
0.75,0.999296476234688
0.6499999999999999,0.998213784264875
0.55,0.9967896096567238
0.45,0.9954471098718295
0.35,0.9936724112699743
0.275,0.9920181305328635
0.225,0.992326955013653
0.175,0.992591534638702
0.125,0.9922150816966127
0.0875,0.9920067820999352
0.0625,0.9890992755250096
0.037500000000000006,0.9747116153514065
0.018750000000000003,0.9346149865257911
0.00625,0.6004844522204602
0.00625,0.421787518818609
0.018750000000000003,0.9017455250274864
0.037500000000000006,0.9871276993680054
0.0625,0.9999967125817185
0.0875,0.9983486787609369
0.125,0.9957936001200991
0.175,0.9936119802138615
0.225,0.9926116199964325
0.275,0.9930180810426685
0.35,0.993720909411995
0.45,0.9952446616202845
0.55,0.9964885841533776
0.6499999999999999,0.9979022826527705
0.75,0.9990916465072772
0.8500000000000001,0.9997745720969874
0.925,0.9999759704090428
0.975,0.9999372019634191
