x_over_c,cp
0.995,0.9991120289365418
0.985,0.9999914191449423
0.975,0.9999998910838664
0.965,0.9999960489336915
0.95,0.9999968514692692
0.9299999999999999,0.9999662462293983
0.91,0.9999208639425587
0.89,0.999863199937208
0.87,0.9997930837698034
0.85,0.9997109145626097
0.83,0.9996177670035497
0.81,0.9995145116943572
0.79,0.9994018113369983
0.77,0.9992812929856733
0.75,0.9991536961781643
0.73,0.9990199070227302
0.71,0.998881790678881
0.69,0.9987410599111093
0.67,0.998592576903583
0.65,0.9984375091004327
0.63,0.9982777629408467
0.61,0.99811459904379
0.59,0.9979472472304776
0.5700000000000001,0.997784930905419
0.55,0.9976279285628694
0.53,0.9974768954367337
0.51,0.9973324893127257
0.49,0.9971976859384271
0.47,0.997062764985674
0.45,0.9969279439270402
0.43,0.9967981225228338
0.41000000000000003,0.996672905009435
0.39,0.9965493309140924
0.37,0.9964571604908643
0.35,0.9963968061268011
0.33,0.9963611379438365
0.31,0.9963548362742605
0.29000000000000004,0.9963909515876704
0.27,0.9963805661133159
0.25,0.9963312018722058
0.22999999999999998,0.9962747811991399
0.21000000000000002,0.9962157955122464
0.19,0.9961452242354013
0.16999999999999998,0.9961438742360077
0.15000000000000002,0.9961992591374184
0.13,0.9961918426854449
0.11,0.9959384779182509
0.09,0.9952204214432702
0.07,0.9932571707599196
0.055,0.9901281006360272
0.045,0.9854247191919805
0.035,0.9753347565108694
0.025,0.9495158660862445
0.016,0.891778400501336
0.01,0.8085455807789357
0.006,0.6366349775862808
0.003,0.3217922883843046
0.0015,-0.004479114065842893
0.00075,-0.2809153308062817
0.00025,-0.5302486038200558
0.00025,-0.5706831054996471
0.00075,-0.7186435868778769
0.0015,-0.41472360318811896
0.003,-0.07923862963853878
0.006,0.30268001022787316
0.01,0.5417903215567623
0.016,0.7812142877522064
0.025,0.9317573274663538
0.035,0.9757311750908022
0.045,0.9918211016556691
0.055,0.9979363783610314
0.07,0.9999623377173019
0.09,0.9995802833626143
0.11,0.9987440513528697
0.13,0.9980013648540513
0.15000000000000002,0.9974526041599736
0.16999999999999998,0.9970616878503968
0.19,0.9967925513342368
0.21000000000000002,0.9966187542193568
0.22999999999999998,0.9965083208174723
0.25,0.996447596618215
0.27,0.9964294960366916
0.29000000000000004,0.9964506961343867
0.31,0.9965087698278238
0.33,0.996563144825106
0.35,0.996618004915344
0.37,0.9966810645825392
0.39,0.9967528925437661
0.41000000000000003,0.9968341518061011
0.43,0.9969288562095756
0.45,0.997036590477573
0.47,0.9971536780458798
0.49,0.997279596741183
0.51,0.9974130924099833
0.53,0.9975514365342698
0.55,0.9976940510502065
0.5700000000000001,0.9978398886850589
0.59,0.9979885364115862
0.61,0.9981380365431672
0.63,0.9982880252835372
0.65,0.9984370774443904
0.67,0.9985836221097713
0.69,0.9987273548112632
0.71,0.9988666984368746
0.73,0.9990013395314358
0.75,0.9991302594440962
0.77,0.9992529016111339
0.79,0.9993684750203041
0.81,0.9994761894398918
0.83,0.9995752528909434
0.85,0.999664900459061
0.87,0.9997444198932108
0.89,0.9998131995288261
0.91,0.9998707643453263
0.9299999999999999,0.9999162699101377
0.95,0.9999404876608567
0.965,0.9999758293951465
0.975,0.999976815983145
0.985,0.999975684499393
0.995,0.9997019384937251
