x_over_c,cp
0.998695,0.9362040286751903
0.99334,0.9991947278230983
0.98258,0.9999781500776779
0.96658,0.9999985021964383
0.945505,0.9999625448190703
0.91957,0.9998649512809431
0.889045,0.999695224831058
0.8542449999999999,0.9994346234282752
0.815545,0.9990743517617734
0.77335,0.9986017292980898
0.7281150000000001,0.998025988744277
0.68033,0.9973492597936897
0.630505,0.9966009142505353
0.5791949999999999,0.995820311618443
0.5269649999999999,0.9950087472211352
0.47438499999999995,0.9942708320927037
0.42203,0.9936263395294699
0.37026000000000003,0.9929777936349538
0.31968,0.9924462063403551
0.27111,0.9921716858667515
0.22512500000000002,0.992045382017019
0.18227,0.9918774511923801
0.143045,0.9911621062257291
0.107905,0.9888900095441955
0.077255,0.9820595113626995
0.051435,0.9619102358442262
0.03071,0.9015664519493195
0.015285,0.730274664975417
0.005305000000000001,0.3301873944421728
0.000845,-0.1714158213605268
0.001895,-0.11505271449741805
0.00836,0.4338437219628972
0.020115,0.8153378152509768
0.036995,0.9571155331075404
0.05878,0.9946825140912764
0.08522,0.999990376779732
0.11601500000000001,0.9980216686503316
0.15082,0.995549079744033
0.189275,0.9938589477943975
0.230985,0.9929364427526451
0.27552,0.992550335573821
0.32244,0.9925938704465511
0.371275,0.9929633000417422
0.42175,0.9935010908807368
0.47335,0.9940359799463145
0.5253,0.9947493592747522
0.5770249999999999,0.9955592841670882
0.62796,0.9963446906290635
0.67755,0.9970975423348176
0.725255,0.9977884181805745
0.770545,0.9983737968945846
0.812915,0.9988547578743887
0.8518950000000001,0.9992407016601113
0.88704,0.9995135675646947
0.91795,0.9997011663777045
0.94428,0.9998230936797626
0.96572,0.9998761560676083
0.98202,0.9998600820272991
0.992995,0.9988909156384255
0.9985649999999999,0.9407818777675737
