x_over_c,cp
0.975,0.9997839008961716
0.925,0.9998470051511175
0.8500000000000001,0.9987844668766288
0.75,0.995352561345908
0.6499999999999999,0.9907650409474877
0.55,0.985376116365549
0.45,0.9804277815460289
0.35,0.9753266639619728
0.275,0.9711859536380717
0.225,0.9723320545947659
0.175,0.9739925818998706
0.125,0.9754203296100017
0.0875,0.9770139748774885
0.0625,0.9744791946889146
0.037500000000000006,0.9580625246645689
0.018750000000000003,0.9140377617851183
0.00625,0.589169046568529
0.00625,0.4627646307460894
0.018750000000000003,0.9235762697723884
0.037500000000000006,0.9950302549321485
0.0625,0.9972265962530612
0.0875,0.9904454229806435
0.125,0.983445279998717
0.175,0.9773876968822757
0.225,0.9743910873798258
0.275,0.9746141857357024
0.35,0.9764307437854007
0.45,0.9806171412844836
0.55,0.9851311807828336
0.6499999999999999,0.9903306705699126
0.75,0.9949900462607663
0.8500000000000001,0.9982031366463867
0.925,0.9996292696308675
0.975,0.999883759653379
