x_over_c,cp
0.998695,0.9373535454568588
0.99334,0.9993125707261605
0.98258,0.9999985208828944
0.96658,0.9999553221805793
0.945505,0.9998011294363709
0.91957,0.9994896090793985
0.889045,0.9989880628411032
0.8542449999999999,0.9982501014188759
0.815545,0.9972526992181672
0.77335,0.9959710605369021
0.7281150000000001,0.9944259130891517
0.68033,0.9926327611513482
0.630505,0.9906619203931757
0.5791949999999999,0.9886066715474301
0.5269649999999999,0.9865058868386388
0.47438499999999995,0.9845748824423746
0.42203,0.9828788945046024
0.37026000000000003,0.981315114040116
0.31968,0.980160726007959
0.27111,0.979691111183169
0.22512500000000002,0.9797372153171243
0.18227,0.9799954022667297
0.143045,0.9796973892884698
0.107905,0.9774747734425904
0.077255,0.9697601808407141
0.051435,0.9473336616272622
0.03071,0.8833877794601324
0.015285,0.7091702118895515
0.005305000000000001,0.31348795633811766
0.000845,-0.16670719710988635
0.001895,-0.08547682789604738
0.00836,0.4664773472229917
0.020115,0.8377647373770465
0.036995,0.96910274490268
0.05878,0.9986196448627653
0.08522,0.9981325770562949
0.11601500000000001,0.9921617884436381
0.15082,0.9869844203223077
0.189275,0.9835484017704279
0.230985,0.9816074222707782
0.27552,0.9807675917649025
0.32244,0.9808531223160888
0.371275,0.9816699720530425
0.42175,0.9829396470288421
0.47335,0.9843742746311516
0.5253,0.9862225952367324
0.5770249999999999,0.988284871125179
0.62796,0.9903187278179527
0.67755,0.9922729398893764
0.725255,0.9940679498462968
0.770545,0.9956126002251261
0.812915,0.9968956246107996
0.8518950000000001,0.9979260006892728
0.88704,0.9986771037831048
0.91795,0.9992025288893792
0.94428,0.9995471072724922
0.96572,0.9997248579754484
0.98202,0.9997668435105936
0.992995,0.9987718776351303
0.9985649999999999,0.939982764317353
