x_over_c,cp
0.995,0.9967106079634279
0.985,0.9996861216380157
0.975,0.9996252028050389
0.965,0.9994970516118995
0.95,0.9988390463827649
0.9299999999999999,0.9982648050988913
0.91,0.9974860289779413
0.89,0.9965462143273998
0.87,0.9954644716358844
0.85,0.9942537009672267
0.83,0.9929240456313434
0.81,0.991486468425461
0.79,0.9899528406818433
0.77,0.9883313542914359
0.75,0.9866323917576781
0.73,0.9848653352217754
0.71,0.9830345591451956
0.69,0.9811417939221966
0.67,0.9792154253267878
0.65,0.9772726932467202
0.63,0.9753305787402585
0.61,0.9734096188226544
0.59,0.9715415740596
0.5700000000000001,0.9697199767568432
0.55,0.9679529388095717
0.53,0.9662448552088749
0.51,0.9645973622080002
0.49,0.9629986559459685
0.47,0.9614903939240362
0.45,0.9601091553534492
0.43,0.9588812704790507
0.41000000000000003,0.957854787630825
0.39,0.9571038838060023
0.37,0.9565495081574554
0.35,0.9561322661681756
0.33,0.9558046570085033
0.31,0.9554607992090283
0.29000000000000004,0.9549071872383739
0.27,0.954448029116785
0.25,0.9542945562431653
0.22999999999999998,0.954581611817873
0.21000000000000002,0.9555249485245693
0.19,0.9574145109942692
0.16999999999999998,0.9600007277856182
0.15000000000000002,0.9630574168915234
0.13,0.9667688872876916
0.11,0.971674739839779
0.09,0.978038000503094
0.07,0.986103810260379
0.055,0.9924287186482682
0.045,0.9971746373434165
0.035,0.9999999686692839
0.025,0.9912857236888047
0.016,0.9469846844116567
0.01,0.8676742798256921
0.006,0.6976662918886241
0.003,0.36900004191268554
0.0015,0.019593961180239483
0.00075,-0.2796677150626916
0.00025,-0.5572635324123143
0.00025,-0.6697869708620476
0.00075,-0.8946546480473783
0.0015,-0.5812281241286594
0.003,-0.2448901614294856
0.006,0.142795319177351
0.01,0.3870754699320962
0.016,0.6580223020369075
0.025,0.8495329602941171
0.035,0.9149243997665442
0.045,0.942531299221758
0.055,0.9570414105056538
0.07,0.9667030004684716
0.09,0.9700403169387043
0.11,0.9697505764182056
0.13,0.9682759932351984
0.15000000000000002,0.9663793209316245
0.16999999999999998,0.9644938960224735
0.19,0.9628106881962045
0.21000000000000002,0.9613997848005919
0.22999999999999998,0.9603228671684274
0.25,0.9595743688167434
0.27,0.9591070454339305
0.29000000000000004,0.9588396812749475
0.31,0.9586742573651061
0.33,0.958704010683536
0.35,0.9589294595284071
0.37,0.9593340143506872
0.39,0.959920252823942
0.41000000000000003,0.9606889335870913
0.43,0.9616177810072465
0.45,0.962689171306323
0.47,0.9638968559222757
0.49,0.9652232897391511
0.51,0.9666524748836743
0.53,0.9681770681867089
0.55,0.9697838560089399
0.5700000000000001,0.9714613992007607
0.59,0.9731946498668749
0.61,0.9749741866813467
0.63,0.9767830881526148
0.65,0.9786072818059453
0.67,0.9804338931355924
0.69,0.9822450892764005
0.71,0.984029588523083
0.73,0.9857726213947197
0.75,0.9874636346532757
0.77,0.9890911128568749
0.79,0.9906448331138131
0.81,0.9921147140516231
0.83,0.9934906892491927
0.85,0.9947626327849362
0.87,0.9959204006081933
0.89,0.9969538485837319
0.91,0.9978529492162498
0.9299999999999999,0.9986098948027164
0.95,0.999247597822914
0.965,0.9996418054280282
0.975,0.9998065718004442
0.985,0.9999237249160101
0.995,0.99989665205017
